年份,省份,low_低空经济产业规模,low_航空运输业就业人员数,low_低空经济企业个数,low_低空交通起降基础设施数量,low_互联网宽带接入端口,low_民用通用机场数量,low_航空邮路总长度,low_民用机场旅客吞吐量,low_货邮吞吐量,low_移动电话基站密度,low_公共安全财政支出,low_科学研究和技术服务业城镇单位就业人员,low_规模以上工业企业R&D经费,low_高技术产业有效发明专利数,low_低空经济政策数量,low_score,green_道路网密度,green_万人公交车标台数,green_公交站点500m覆盖率,green_新能源充电桩数量,green_人均道路面积,green_绿色交通出行分担率,green_私家车拥有量,green_城市化率,green_人口密度,green_人均GDP,green_全年空气质量优良天数,green_可吸入颗粒物年均浓度,green_二氧化碳年排放量,green_高峰期平均车速,green_高峰拥堵延时指数,green_建成区绿化覆盖率,green_环保财政支出占比,green_道路运输财政支出占比,green_新能源车辆占有率,green_score
2017,山西,0.000538627269929209,0.04450468431165194,0.13333333333333333,0.23076923076923078,0.15571893812296456,0.35714285714285715,0.011841746125488302,0.7257775378689432,0.895864262990456,0.030072491678996536,0.11309889659613077,0.08238636363636363,0.030837678363395096,0.001008304420256272,0.0,0.16335629110594327,0.28867924528301886,0.08962739174219539,0.28835978835978815,0.006084285986275175,0.25253378378378377,0.20242914979757087,0.8249960117596116,0.29084895259095933,0.055107458267394965,0.19302836186631755,0.11176470588235295,0.15297741273100618,0.7563347610019813,0.25919540229885063,0.595022624434389,0.10484309813168874,0.6674157303370786,0.34942932396839327,0.007376185458377239,0.16337638902952611
2017,广东,0.06971375807940905,1.0,0.03333333333333333,0.2692307692307692,0.6138458501924405,0.42857142857142855,0.5383766899500116,0.244460438366754,0.08271474019088017,0.08134262346031551,0.843364942781046,0.4630681818181818,0.5433722224891269,0.533036060974235,0.14285714285714285,0.34701981634038853,0.19056603773584907,0.35246727089627394,0.6296296296296297,0.08990394830150465,0.3057432432432432,0.6113360323886642,0.38997774182030887,0.5667034178610804,0.17037623155852774,0.3536037242145966,0.6235294117647059,0.6909650924024641,0.03286638617271165,0.24655172413793094,0.26696832579185514,0.8155269363323054,0.3348314606741573,0.1378402107111501,0.04355461889708465,0.27719930313319185
2017,广西,0.0010772545398584179,0.060426875586469864,0.03333333333333333,0.23076923076923078,0.1928550281259252,0.42857142857142855,0.05987389250868263,0.3651479104606916,0.1420996818663839,0.018613015563530493,0.16224719758831624,0.09943181818181819,0.02538930556061992,0.0033505768002304696,0.0,0.0752224372380051,0.17735849056603775,0.03323262839879155,0.35714285714285715,0.008446258233101274,0.1570945945945946,0.3279352226720649,0.8565562873660141,0.11157662624035286,0.05099800908673235,0.16997822863442388,0.788235294117647,0.6765913757700206,0.7480433141367702,0.5011494252873564,0.8156108597285068,0.14982768002902233,0.040449438202247175,0.3292361720807726,0.012644889357218124,0.16780422246706134
2017,新疆,0.0007694675284702985,0.10729233381492129,0.03333333333333333,0.7307692307692307,0.11301687555511696,0.8571428571428571,0.04399745251679703,0.12749821734407593,0.032661717921527035,0.001200668336622775,0.3767963239383031,0.07102272727272727,0.009729974436710968,0.00028808697721607776,0.0,0.08049956887231699,0.0028301886792452802,0.18630412890231624,0.17460317460317445,0.0025413276160360255,0.3234797297297297,0.09311740890688278,0.9136413014577968,0.1490628445424476,0.0017356679769258258,0.2133039847692771,0.4588235294117647,0.2114989733059548,0.7368710430733116,0.9597701149425286,0.48529411764705876,0.1137311808452748,0.18202247191011237,0.5258999122036875,0.004917456972251493,0.16044606843546916
2017,江苏,0.014773776546629735,0.11257987160964567,0.03333333333333333,0.3076923076923077,0.6187210105595579,0.5714285714285714,0.09365987241365675,0.2623269824133497,0.034782608695652174,0.09361759776016913,0.47973190505458496,0.2940340909090909,0.5342642316505408,0.19162167917131154,0.14285714285714285,0.17531113443164248,0.2160377358490566,0.3202416918429003,0.5158730158730159,0.051050056703889804,0.6418918918918919,0.5141700404858299,0.4952179098581705,0.5426681367144434,0.19847873806728267,0.474121805158281,0.4588235294117647,0.5308008213552362,0.4181857699083238,0.2224137931034483,0.45135746606334837,0.507527661890078,0.15056179775280898,0.2028094820017559,0.021777309448542326,0.2518525658166117
2017,江西,0.0018467220683287167,0.02430777938307094,0.03333333333333333,0.19230769230769232,0.1701075693279384,0.2857142857142857,0.0017759082803170273,0.15316846265085934,0.10498409331919406,0.028792132966049242,0.14217666169110546,0.06960227272727272,0.0628430928459722,0.02693613236970327,0.14285714285714285,0.05956115919007787,0.21226415094339623,0.03826787512588116,0.2645502645502646,0.0090367512948078,0.2001689189189189,0.125506072874494,0.8709367427091167,0.23042998897464173,0.06687426616978917,0.20973082171670637,0.6588235294117647,0.4579055441478439,0.8292577040572955,0.545977011494253,0.7794117647058822,0.1042989298022855,0.5528089887640449,0.16154521510096573,0.012293642430628731,0.17834731952821586
2017,河北,0.0018467220683287167,0.03993952844099555,0.2,0.19230769230769232,0.3813974143886312,0.35714285714285715,0.024537368498717738,0.05921083321671099,0.010604453870625663,0.039513144927574725,0.22398805865308635,0.1818181818181818,0.10064630911903513,0.009356563999148264,0.14285714285714285,0.08147007855904626,0.32924528301886796,0.15709969788519637,0.3121693121693121,0.011989216603340425,0.21368243243243243,0.1659919028340082,0.5417625743521958,0.2707828004410143,0.09809076522538157,0.19352694275737395,0.058823529411764705,0.15297741273100618,0.7894951620355861,0.3258620689655173,0.6617647058823528,0.14892073281335028,0.5550561797752808,0.1782265144863916,0.007024938531787847,0.16412891956432107
2017,河南,0.0040012311480455524,0.057336272509271806,0.0,0.07692307692307693,0.41582946807460774,0.14285714285714285,0.09269411780213026,0.15896625948806123,0.029692470837751856,0.051838589799100554,0.2602511195012732,0.22443181818181818,0.13611139223006194,0.023341307914876562,0.14285714285714285,0.07780338099285138,0.2745283018867925,0.08761329305135954,0.44708994708994687,0.01730365415869915,0.11402027027027024,0.3076923076923078,0.5886908695883376,0.13252480705622927,0.14816989126550614,0.20937535200734209,0.06470588235294118,0.22587268993839837,0.6603463720891676,0.54367816091954,0.6957013574660633,0.17231997097768909,0.15056179775280898,0.12028094820017556,0.009483667017913594,0.1588151879811213
2017,浙江,0.012619267466912899,0.11090424343526117,0.0,0.23076923076923078,0.5124740945425837,0.35714285714285715,0.11605065517963067,0.08568077463897053,0.010604453870625663,0.09690881030237183,0.35634530394825426,0.25142045454545453,0.2992437040864565,0.10228966519283039,0.14285714285714285,0.12172957812166459,0.2018867924528302,0.3836858006042296,0.5396825396825395,0.04856943398204791,0.3935810810810811,0.4655870445344133,0.5616240114861324,0.525909592061742,0.14719995916075346,0.3975296240146103,0.5058823529411764,0.5451745379876797,0.5967125710242427,0.5936781609195403,0.45135746606334837,0.27752584799564667,0.12808988764044946,0.25548726953467954,0.03196347031963471,0.23977434338759807
2017,海南,0.0013080947983995078,0.1609496715768778,0.13333333333333333,0.11538461538461539,0.03053389914141913,0.21428571428571427,0.021462642431926998,0.14394530078570145,0.022057264050901377,0.037730736843782954,0.017772997336611352,0.009943181818181816,0.000207581287343761,0.0005949622355549432,0.14285714285714285,0.050366178314422465,0.2358490566037736,0.20845921450151056,0.2195767195767195,0.0019508345543295007,0.2888513513513513,0.10526315789473692,0.9905117861999286,0.30628445424476297,0.0680228699780489,0.21620314032097532,0.7647058823529411,0.8655030800821355,0.9573028931601626,0.2908045977011493,0.6278280542986423,0.01650643932523127,0.23595505617977527,0.15978928884986832,0.01791359325605901,0.1701964044926464
2017,湖北,0.007771622037550016,0.07765233321914237,0.06666666666666667,0.19230769230769232,0.23125431757623607,0.35714285714285715,0.021862575433504547,0.1288377083374984,0.014209968186638389,0.028861197958863823,0.2459317470073463,0.20028409090909088,0.13514161713571685,0.04191665518493931,0.14285714285714285,0.07828615562032802,0.1830188679245283,0.17220543806646527,0.5608465608465609,0.024980063960883973,0.31587837837837834,0.47773279352226744,0.7976594726406709,0.3561190738699007,0.0789984174791975,0.2941571859355871,0.40588235294117647,0.44353182751540043,0.5040604431392881,0.08678160919540238,0.33257918552036203,0.14601850172319972,0.24719101123595502,0.3775241439859526,0.015103617843343874,0.17633830034452416
2017,湖南,0.006155740227762389,0.0671293882840078,0.0,0.23076923076923078,0.21452679364452779,0.42857142857142855,0.010147174701601435,0.1452714635105327,0.031813361611876985,0.026680337993449446,0.22707583340650336,0.14346590909090906,0.1330461836053124,0.02957901724764207,0.14285714285714285,0.06972321626349529,0.17924528301886794,0.1379657603222558,0.4259259259259258,0.01257970966504695,0.12753378378378377,0.376518218623482,0.7882586202967251,0.2520396912899669,0.07787533820001019,0.23748515798551165,0.4176470588235294,0.18275154004106786,0.6152591919327282,0.529310344827586,0.588235294117647,0.11155450752766187,0.18876404494382024,0.23968393327480242,0.018616087109237796,0.16435221351606352
2017,甘肃,0.000538627269929209,0.016912673706787413,0.1,0.2692307692307692,0.08267048258166387,0.5,0.03527704844301003,0.18113117015534097,0.041357370095440084,0.007381985193528079,0.0797187344513712,0.08238636363636363,0.011672858090221162,0.001183661710735624,0.0,0.05326296544183834,0.07358490566037737,0.05740181268882174,0.1296296296296294,0.0019508345543295007,0.1731418918918919,0.13765182186234814,0.9362261370283431,0.03042998897464173,0.013043034356016132,0.1398602496228328,0.36470588235294116,0.25462012320328553,0.9043160382749684,0.1362068965517242,0.5135746606334841,0.03754761472882278,0.5325842696629214,0.31870061457418786,0.005619950825430278,0.11790882916977832
2017,福建,0.0023853493382579257,0.14251776165864846,0.06666666666666667,0.19230769230769232,0.2565479127602882,0.21428571428571427,0.12408242863494572,0.0744916931566005,0.013361611876988335,0.04819673960106997,0.19652735095267362,0.09232954545454544,0.1292512385941773,0.04451570074025828,0.14285714285714285,0.08219174158976734,0.21320754716981136,0.25075528700906347,0.37830687830687826,0.016713161096992623,0.2778716216216216,0.22267206477732798,0.8409413766646155,0.45534729878721053,0.08160191944458624,0.3909972910438253,0.7764705882352941,0.7782340862422998,0.7078813758242619,0.4298850574712643,0.6809954751131222,0.1153636858334845,0.2539325842696629,0.25812115891132564,0.01791359325605901,0.20805279945865385
2017,贵州,0.0007694675284702985,0.07787575030906031,0.4,0.38461538461538464,0.10494424158689429,0.6428571428571429,0.02929637832375991,0.07813697461631247,0.013361611876988335,0.02780662864550267,0.15121315889601075,0.08380681818181818,0.016984880485490496,0.008567456191991183,0.0,0.09013944979674646,0.14622641509433962,0.010070493454179263,0.24338624338624348,0.0066747790479817,0.014358108108108102,0.27530364372469657,0.8855261058820848,0.0412348401323044,0.053014446883455,0.17072609997100846,0.8,0.7340862422997947,0.8367757097183568,0.3011494252873562,0.6380090497737556,0.07473245057137674,0.25842696629213485,0.5820895522388059,0.011239901650860553,0.16062687156526334
2017,辽宁,0.0016158818097876271,0.14980860602630364,0.1,0.3076923076923077,0.28191058916411726,0.5,0.06882737650702246,0.3639417021531818,0.1728525980911983,0.0360439572115806,0.1757763338894255,0.15340909090909088,0.07841715744869586,0.014128787404336336,0.0,0.10719130450583723,0.34433962264150947,0.35448136958710974,0.5158730158730159,0.005493792924568651,0.4222972972972973,0.24696356275303655,0.7918404399978729,0.5146637265711135,0.07200469651334931,0.23662649089535898,0.4764705882352941,0.42915811088295686,0.47412798594486416,0.7632183908045975,0.5531674208144797,0.2118628695809904,0.08089887640449435,0.16154521510096573,0.004214963119072708,0.2061351104494444
2017,重庆,0.0050784856879039705,0.10409746942909487,0.1,0.07692307692307693,0.16510411526694957,0.0,0.02845053931479646,0.3985885363561847,0.0941675503711559,0.0467463747519637,0.12766704715075952,0.09801136363636362,0.07989408705039272,0.021568946728960255,0.14285714285714285,0.07526054165418387,0.22169811320754718,0.23262839879154076,0.4708994708994709,0.0113987235416339,0.32685810810810806,0.40890688259109326,0.9061130229342814,0.47100330760749737,0.09533411608555822,0.2974625925837016,0.5941176470588235,0.502053388090349,0.7484257177932319,0.05977011494252868,0.23642533936651589,0.1004897514964629,0.5910112359550561,0.3775241439859526,0.03126097646645592,0.20310350147118536
2017,陕西,0.0050784856879039705,0.09196592144655119,0.3,0.11538461538461539,0.17082798776275535,0.2857142857142857,0.031080002353303514,0.035159972543766696,0.0072110286320254515,0.02455260494558475,0.13199139520590045,0.24715909090909086,0.055440227744655776,0.01580094442426444,0.14285714285714285,0.08088495769235876,0.19905660377358494,0.14803625377643506,0.4021164021164022,0.01021773741822085,0.19510135135135137,0.3643724696356276,0.8396841313612434,0.30826901874310925,0.0464035938536934,0.25746532554562296,0.07647058823529412,0.10985626283367578,0.8530014756681671,0.20287356321839084,0.4626696832579186,0.11427534917467802,0.5752808988764044,0.2704126426690079,0.013347383210396909,0.15954313165164757
2017,青海,0.00015389350569405968,0.016056241528768674,0.2,0.19230769230769232,0.004766604164610679,0.35714285714285715,0.01612237949848273,0.21888349094010945,0.07571580063626723,0.0,0.02093394210788188,0.01420454545454545,0.00045498870701069465,0.0006200132770519934,0.0,0.0515041010664323,0.0,0.22557905337361533,0.060846560846560774,0.00029800584422572286,0.21283783783783783,0.04048582995951418,0.9964219786230315,0.19669239250275636,0.0,0.19824961175321357,0.711764705882353,0.5164271047227926,0.9882682308657355,0.6097701149425289,0.7058823529411765,0.00036277888626881947,0.946067415730337,0.9517120280948199,0.007376185458377239,0.203273879471361
2017,黑龙江,0.0029239766081871348,0.0704061722694708,0.03333333333333333,0.4230769230769231,0.16530149018059806,0.7142857142857143,0.02709899724194114,0.31494032267738264,0.10392364793213149,0.00612553359347814,0.11850616091550326,0.13352272727272724,0.0221686522079482,0.004026954920650826,0.14285714285714285,0.0815282602902074,0.09339622641509435,0.34642497482376644,0.3333333333333332,0.004312806801155601,0.30743243243243246,0.11740890688259105,0.8811124531856545,0.3517089305402426,0.016284649548215836,0.17190330485266936,0.4823529411764706,0.42915811088295686,0.7496228778444468,0.5919540229885057,0.5633484162895928,0.11518229639035008,0.397752808988764,0.3204565408252853,0.005619950825430278,0.17500517632452411
2018,上海,0.012003693444136657,0.6800220438195386,0.0,0.038461538461538464,0.1588473305042929,0.07142857142857142,0.015004881818833565,0.9254350013661475,0.7104984093319194,0.4846928068809983,0.25660725261216966,0.3636363636363636,0.16027100016313509,0.05067825694853263,0.14285714285714285,0.2505307710497993,0.7141509433962264,0.5206445115810675,0.6825396825396826,0.04991597890780858,0.19425675675675677,0.7894736842105268,0.9129500064571511,0.9691289966923924,0.9943590790749911,0.7044477108674014,0.6,0.6262833675564682,0.30191955753764066,0.1057471264367816,0.3167420814479638,0.24161073825503354,0.42247191011235957,0.3529411764705882,0.19634703196347036,0.4514099589641333
2018,云南,0.0020006155740227767,0.20058386332831887,0.26666666666666666,0.5384615384615384,0.16780815158393367,0.7857142857142857,0.05192538484710439,0.02780276828138641,0.004878048780487805,0.015428056856427159,0.2377879240202535,0.1221590909090909,0.029312735171922424,0.0037889700264288487,0.14285714285714285,0.10269051081655425,0.06037735849056603,0.067472306143001,0.30952380952380965,0.011139348084622622,0.059966216216216214,0.3643724696356276,0.791942994750716,0.0807056229327454,0.028408800857624178,0.2102940334640108,0.7941176470588235,0.7915811088295688,0.6804590047653531,0.44540229885057464,0.5791855203619909,0.07291855614003263,0.3348314606741573,0.4802458296751536,0.01685985247629083,0.1672136781482932
2018,内蒙古,0.0012311480455524779,0.03818942790330508,0.1,0.6923076923076923,0.1081811901707293,0.9285714285714286,0.053357942286838766,0.32433675203422707,0.13297985153764583,0.0018992873024010707,0.1361108672110516,0.06107954545454545,0.028243160819413606,0.0010897203051216855,0.14285714285714285,0.09845559434951691,0.07169811320754717,0.15609264853977844,0.21693121693121703,0.004539070497697353,0.5565878378378378,0.10931174089068839,0.8422252102372433,0.45314222712238156,0.003165041604982388,0.30975168825029503,0.4470588235294118,0.43326488706365507,0.8102376041231227,0.3281609195402299,0.6459276018099547,0.11064756031198983,0.4134831460674157,0.3915715539947322,0.007024938531787847,0.17049436788053596
2018,北京,0.015081563558017853,0.6181057209669492,0.16666666666666666,0.038461538461538464,0.177410441132932,0.07142857142857142,0.15424779321534882,0.6965286524454041,0.4511134676564157,0.2674223085239482,0.3329162642315685,1.0,0.07814305306954944,0.04820446660069892,0.2857142857142857,0.25030229431877893,0.7179245283018868,0.8690835850956697,0.6825396825396826,0.04744087481271161,0.3589527027027027,0.8785425101214575,0.8459665595539247,0.9338478500551268,0.33909336872734697,0.740484029715421,0.32941176470588235,0.44763860369609854,0.6516779481329358,0.05977011494252868,0.14140271493212664,0.14347904951931795,0.4539325842696628,0.26075504828797186,0.13663505444327362,0.35307923744231473
2018,吉林,0.0012311480455524779,0.04736442306260147,0.16666666666666666,0.23076923076923078,0.1247902891542485,0.2857142857142857,0.046760333719013635,0.30964900004664897,0.12598091198303288,0.014729437890648863,0.11491351303889719,0.08522727272727272,0.014833889208086015,0.0033756278417275197,0.14285714285714285,0.07735409119702252,0.22169811320754718,0.31017119838872104,0.4021164021164022,0.005364105196063011,0.3885135135135135,0.18623481781376527,0.8830495985171343,0.3914002205071665,0.03177803869518607,0.2125237980045685,0.5647058823529412,0.5574948665297741,0.8849598008399966,0.18735632183908052,0.49660633484162897,0.11445673861781243,0.6224719101123595,0.3353819139596137,0.01475237091675448,0.19215035469870023
2018,四川,0.015081563558017853,0.3859902590148796,0.23333333333333334,0.5384615384615384,0.5070857593999802,0.7857142857142857,0.060565738022665655,0.2975402680314814,0.060445387062566275,0.017404378189275267,0.3416454473614892,0.2713068181818181,0.09813857862405158,0.059314603504640705,0.14285714285714285,0.16225242000096524,0.0669811320754717,0.17321248741188322,0.4735449735449734,0.020214729766644866,0.20101351351351346,0.46153846153846156,0.6572316294051064,0.1794928335170893,0.04163050691714738,0.24151535352155074,0.40588235294117647,0.4609856262833675,0.6185681592821513,0.193103448275862,0.503393665158371,0.19463087248322147,0.26067415730337073,0.35030728709394204,0.030207235686687744,0.16232587323361025
2018,天津,0.0043090181594336715,0.0655282324729293,0.16666666666666666,0.0,0.06268627257475576,0.0,0.031271610125763495,0.137374464370206,0.061505832449628844,0.14744579062150523,0.12812070126145111,0.1349431818181818,0.07196321866613978,0.014780114483259641,0.14285714285714285,0.06986209188324144,0.9207547169811321,0.8298086606243706,0.6587301587301585,0.007014174592794329,0.7398648648648648,0.46963562753036453,0.932712687162424,0.8599779492833518,0.2945785900250141,0.4476277705863127,0.11764705882352941,0.2689938398357291,0.9193649385554472,0.20402298850574715,0.5158371040723981,0.07309994558316706,0.02247191011235952,0.10974539069359086,0.049174569722514924,0.2934366678505982
2018,宁夏,0.00046168051708217917,0.019608573258463786,0.06666666666666667,0.07692307692307693,0.023290239810520082,0.14285714285714285,0.016648979383196576,0.08275521968318705,0.0027571580063626725,0.013512831478761186,0.005099950244387865,0.0,0.008836430419433796,0.000526071871438055,0.14285714285714285,0.024441071286845837,0.16886792452830188,0.30513595166163143,0.19312169312169306,0.002063966402600377,0.6241554054054055,0.09716599190283397,0.9777000387429067,0.3263506063947079,0.025218234723569353,0.23277633845886803,0.38823529411764707,0.3100616016427107,1.0,0.5206896551724136,0.9264705882352939,0.034282604752403405,0.844943820224719,0.6751536435469709,0.015103617843343874,0.21660011564352713
2018,安徽,0.013542628501077257,0.035575447951265285,0.06666666666666667,0.15384615384615385,0.3070956281456627,0.2857142857142857,0.01213494459609821,0.07079309862252345,0.020784729586426298,0.04175244450229375,0.16581057745778094,0.11363636363636363,0.14343580394443045,0.0569911194057893,0.14285714285714285,0.07074783337475643,0.25943396226415094,0.09969788519637465,0.44973544973544977,0.026815007353570137,0.3293918918918919,0.29149797570850217,0.7589317593077933,0.25711135611907393,0.10863239573229873,0.2611585173312258,0.5647058823529412,0.43326488706365507,0.7150601631015336,0.5729885057471265,0.6142533936651582,0.1837475058951569,0.32134831460674157,0.16330114135206317,0.027046013347383213,0.19911554901060774
2018,山东,0.006617420744844568,0.06079179016666915,0.23333333333333334,0.3076923076923077,0.5970689825323202,0.5714285714285714,0.08745801748324476,0.1874021205275329,0.04559915164369035,0.06987252196133953,0.42696168817865204,0.22727272727272727,0.4128016336082964,0.11030599847188646,0.14285714285714285,0.16037233829198194,0.34622641509433966,0.31822759315206445,0.5185185185185184,0.03341528494049541,0.5988175675675675,0.31578947368421073,0.3021338985239712,0.3755237045203969,0.1608300576854357,0.3108642622757079,0.01764705882352941,0.28234086242299794,0.40571509249375115,0.6074712643678158,0.49660633484162897,0.4302557591148195,0.1797752808988764,0.03160667251975416,0.017211099402880226,0.2155859790537841
2018,山西,0.0008464142813173286,0.0475878401525194,0.2,0.19230769230769232,0.1704332379354584,0.35714285714285715,0.012099259255925294,0.7640896459345449,0.9671261930010604,0.030919866013913933,0.13669622735387948,0.08522727272727272,0.036399535174647675,0.0014153838445833385,0.14285714285714285,0.18289741078258187,0.2952830188679246,0.11782477341389727,0.3333333333333332,0.008664243989525646,0.2854729729729729,0.24291497975708506,0.8042381701193433,0.3406835722160971,0.05497983562203277,0.2128977336728608,0.13529411764705881,0.21355236139630396,0.773500358458071,0.24195402298850577,0.5576923076923077,0.07618356611645202,0.7101123595505618,0.32572431957857767,0.013347383210396909,0.17114313610082343
2018,广东,0.0997229916897507,0.9838320499262724,0.0,0.2692307692307692,0.7783381032270799,0.42857142857142855,0.536737093239364,0.265892294261514,0.09056203605514317,0.09494311435303367,0.9468932010419411,0.5184659090909091,0.6141854835151246,0.6603579793829929,0.2857142857142857,0.38523554337766874,0.20566037735849058,0.34239677744209474,0.6825396825396826,0.12029226647241101,0.3445945945945946,0.6518218623481783,0.3208026618655849,0.585446527012128,0.17331155240185817,0.3808410136334175,0.6529411764705882,0.7227926078028748,0.013499566636704152,0.22931034482758608,0.22285067873303177,0.8692182115000907,0.3617977528089888,0.12379280070237046,0.06217070600632245,0.2947546774680274
2018,广西,0.0016158818097876271,0.06380792088056123,0.03333333333333333,0.23076923076923078,0.2465113984012632,0.42857142857142855,0.07398278294858,0.3883324336752034,0.15588547189819724,0.01972868083207378,0.18435185998185386,0.08238636363636363,0.024074487616485223,0.004127159086639027,0.14285714285714285,0.08455514239899163,0.17735849056603775,0.04431017119838872,0.4021164021164022,0.011964382782988281,0.20608108108108109,0.3684210526315791,0.8257404832987686,0.15303197353914014,0.0514319260809638,0.1861497921656323,0.8235294117647058,0.7084188911704312,0.7398397102472754,0.4810344827586207,0.7828054298642533,0.15581353165245784,0.053932584269662916,0.30728709394205445,0.021426062521952935,0.175714187941262
2018,新疆,0.0012311480455524779,0.11426294702036074,0.0,0.7692307692307693,0.13978091384585017,0.9285714285714286,0.05748844003946606,0.14308562746156464,0.036055143160127257,0.0015991202182453772,0.3698963912547195,0.07386363636363635,0.011142632497404648,0.0004947580695667422,0.14285714285714285,0.08767227622618608,0.0037735849056603757,0.17522658610271907,0.21693121693121703,0.0037140357993316942,0.3327702702702703,0.13360323886639697,0.9026679429035909,0.1819184123484013,0.0017867170350707028,0.24013040660194968,0.4823529411764706,0.2689938398357291,0.7334316107532316,0.9339080459770116,0.4445701357466063,0.12098675857065118,0.20224719101123592,0.495171202809482,0.009132420091324202,0.16556599628156685
2018,江苏,0.021237303785780242,0.11123936907013807,0.0,0.15384615384615385,0.6779137471627357,0.5714285714285714,0.07858522736223289,0.27852082875174106,0.037539766702014844,0.09981219634646187,0.5594945415166682,0.29119318181818177,0.5900080386211725,0.21863296466550597,0.14285714285714285,0.18012591290812463,0.24245283018867927,0.35045317220543815,0.5661375661375659,0.06943536170459343,0.6680743243243243,0.554655870445344,0.44605240168037863,0.5834619625137817,0.1990402777068763,0.5107859666098531,0.4823529411764706,0.570841889117043,0.3799283849187518,0.2045977011494252,0.409502262443439,0.5216760384545619,0.16853932584269662,0.1861281826163301,0.035124692658939236,0.26611703821281385
2018,江西,0.0027700831024930752,0.031092211680245462,0.13333333333333333,0.15384615384615385,0.17472614230731273,0.2857142857142857,0.0017759082803170273,0.17774578993315876,0.11622481442205727,0.029429655976645406,0.17500073170017857,0.06818181818181818,0.07631874134450509,0.03696281172889763,0.14285714285714285,0.07358479070537975,0.21226415094339623,0.050352467270896276,0.30952380952380965,0.01278941748135394,0.2508445945945946,0.1659919028340082,0.8459551645813866,0.2921719955898567,0.0668997906988616,0.23540773760611003,0.6941176470588235,0.502053388090349,0.7958094296060167,0.5247126436781608,0.745475113122172,0.11518229639035008,0.5910112359550561,0.14661984196663738,0.02072356866877415,0.18906734009827234
2018,河北,0.0027700831024930752,0.042866292318920446,0.23333333333333334,0.23076923076923078,0.38786144281061874,0.35714285714285715,0.02462352769841451,0.07285231611987446,0.012089077412513256,0.040780221911134604,0.2641803494600053,0.20738636363636362,0.1097177780491985,0.009607074414118767,0.14285714285714285,0.08984715722554425,0.339622641509434,0.14904330312185296,0.35714285714285715,0.016914590973182233,0.2432432432432432,0.20647773279352236,0.4915867119426909,0.2970231532524807,0.09832048598703354,0.20478194472399858,0.08235294117647059,0.21355236139630396,0.7814787491384483,0.30747126436781613,0.6255656108597283,0.15454380555051697,0.593258426966292,0.16154521510096573,0.012644889357218124,0.1715414344351495
2018,河南,0.0058479532163742695,0.06593038323478158,0.13333333333333333,0.15384615384615385,0.44592914240600023,0.21428571428571427,0.09044144051752102,0.1816709650332874,0.03329798515376458,0.05247611280969672,0.2917654461907689,0.18039772727272724,0.1526824552231607,0.030123877400202913,0.14285714285714285,0.09751439857547828,0.2745283018867925,0.10171198388721045,0.4973544973544973,0.024339903258473163,0.13006756756756757,0.348178137651822,0.5269870932944385,0.16670341786108053,0.14870590637602737,0.23525077695522192,0.08823529411764706,0.28234086242299794,0.5805966276694774,0.5235632183908047,0.6606334841628959,0.1830219481226193,0.16853932584269662,0.10623353819139596,0.01615735862311205,0.16643998281588865
2018,浙江,0.01815943367189905,0.10270483623527309,0.06666666666666667,0.23076923076923078,0.5633869535182079,0.35714285714285715,0.11605065517963067,0.10298086727043723,0.012089077412513256,0.1009358306526376,0.40449117569584697,0.21732954545454544,0.3335279219054576,0.11857910492628732,0.14285714285714285,0.13502711150631075,0.219811320754717,0.4078549848942598,0.5899470899470899,0.06606899939019174,0.43412162162162166,0.5060728744939275,0.516283415756968,0.5700110253583242,0.14970136300985246,0.43645586543486414,0.5352941176470588,0.5852156057494866,0.6083905126968678,0.5724137931034481,0.4106334841628959,0.29239978233266817,0.1438202247191011,0.2352941176470588,0.0505795574288725,0.25518653923656687
2018,海南,0.0020006155740227767,0.18829592338283263,0.1,0.11538461538461539,0.045781111220763844,0.21428571428571427,0.023512459809787493,0.1667233118081796,0.02481442205726405,0.0399833181478894,0.026355840430825072,0.009943181818181816,0.0013448483684341819,0.00015030624898230144,0.14285714285714285,0.05153455166787102,0.2358490566037736,0.25377643504531716,0.2645502645502646,0.0028890011009660354,0.3454391891891892,0.14574898785425108,0.9860601502617046,0.30540242557883135,0.06873755679207717,0.2352138450373659,0.7941176470588235,0.8880903490759754,0.9602752376349767,0.27241379310344815,0.590497737556561,0.020315617631053873,0.25842696629213485,0.1439859525899912,0.02915349490691957,0.1791664922767849
2018,湖北,0.01123422591566636,0.07065193106838052,0.06666666666666667,0.19230769230769232,0.26636731471429986,0.35714285714285715,0.048326630812008664,0.14875680574714945,0.015906680805938496,0.031719426123036625,0.26894371762226715,0.20596590909090906,0.15168662646956454,0.04659493718451345,0.14285714285714285,0.08557581795635529,0.1877358490566038,0.18227593152064453,0.6137566137566138,0.035065354337226726,0.36993243243243235,0.5182186234817816,0.765328137225856,0.3561190738699007,0.07917708918270457,0.3309690750585833,0.4294117647058823,0.4887063655030801,0.49707143584296143,0.07068965517241381,0.28846153846153855,0.15762742608380192,0.2696629213483146,0.3529411764705882,0.02528977871443625,0.18636427719446305
